date,cash,transaction_cost,market_value,total_value,position_pnl,trading_pnl,daily_pnl,margin
2011-06-23,10728804.561,0.0,-11172240.0,11510861.361,-94400.0,0.0,-94400.0,782056.8
2011-06-24,10736380.161,0.0,-11165160.0,11517941.361,7080.0,0.0,7080.0,781561.2
2011-06-27,10804560.561,0.0,-11101440.0,11581661.361,63720.0,0.0,63720.0,777100.8
2011-06-28,10799510.161,0.0,-11106160.0,11576941.361,-4720.0,0.0,-4720.0,777431.2
2011-06-29,10749006.161,0.0,-11153360.0,11529741.361,-47200.0,0.0,-47200.0,780735.2
2011-06-30,10680825.761,0.0,-11217080.0,11466021.361,-63720.0,0.0,-63720.0,785195.6
2011-07-01,10749006.161,0.0,-11153360.0,11529741.361,63720.0,0.0,63720.0,780735.2
2011-07-04,11370022.887,1131.195,0.0,11370022.887,-155760.0,-2827.28,-159718.475,0.0
2011-07-05,11370022.887,0.0,0.0,11370022.887,0.0,0.0,0.0,0.0
2011-07-06,10571105.491,1135.916,11356320.0,11366047.891,0.0,-2839.08,-3974.996,794942.4
2011-07-07,10562326.291,0.0,11346880.0,11356607.891,-9440.0,0.0,-9440.0,794281.6
2011-07-08,10562326.291,0.0,11346880.0,11356607.891,0.0,0.0,0.0,794281.6
2011-07-11,10658897.491,0.0,11450720.0,11460447.891,103840.0,0.0,103840.0,801550.4
2011-07-12,10656702.691,0.0,11448360.0,11458087.891,-2360.0,0.0,-2360.0,801385.2
2011-07-13,10735715.491,0.0,11533320.0,11543047.891,84960.0,0.0,84960.0,807332.4
2011-07-14,10702793.491,0.0,11497920.0,11507647.891,-35400.0,0.0,-35400.0,804854.4
2011-07-15,10700598.691,0.0,11495560.0,11505287.891,-2360.0,0.0,-2360.0,804689.2
2011-07-18,10768637.491,0.0,11568720.0,11578447.891,73160.0,0.0,73160.0,809810.4
2011-07-19,10797169.891,0.0,11599400.0,11609127.891,30680.0,0.0,30680.0,811958.0
2011-07-20,10808143.891,0.0,11611200.0,11620927.891,11800.0,0.0,11800.0,812784.0
2011-07-21,10792780.291,0.0,11594680.0,11604407.891,-16520.0,0.0,-16520.0,811627.6
2011-07-22,10819117.891,0.0,11623000.0,11632727.891,28320.0,0.0,28320.0,813610.0
2011-07-25,10715962.291,0.0,11512080.0,11521807.891,-110920.0,0.0,-110920.0,805845.6
2011-07-26,10759858.291,0.0,11559280.0,11569007.891,47200.0,0.0,47200.0,809149.6
2011-07-27,10801559.491,0.0,11604120.0,11613847.891,44840.0,0.0,44840.0,812288.4
2011-07-28,10838871.091,0.0,11644240.0,11653967.891,40120.0,0.0,40120.0,815096.8
2011-07-29,10827897.091,0.0,11632440.0,11642167.891,-11800.0,0.0,-11800.0,814270.8
2011-08-01,10928857.891,0.0,11741000.0,11750727.891,108560.0,0.0,108560.0,821870.0
2011-08-02,10946416.291,0.0,11759880.0,11769607.891,18880.0,0.0,18880.0,823191.6
2011-08-03,10955195.491,0.0,11769320.0,11779047.891,9440.0,0.0,9440.0,823852.4
2011-08-04,10939831.891,0.0,11752800.0,11762527.891,-16520.0,0.0,-16520.0,822696.0
2011-08-05,11605068.391,1159.65,0.0,11605068.391,-153400.0,-2899.85,-157459.5,0.0
2011-08-08,11605068.391,0.0,0.0,11605068.391,0.0,0.0,0.0,0.0
2011-08-09,10790489.548,1157.606,-11578950.0,11601016.048,0.0,-2894.737,-4052.343,810526.5
2011-08-10,10725487.048,0.0,-11639700.0,11540266.048,-60750.0,0.0,-60750.0,814779.0
2011-08-11,10702086.148,0.0,-11661570.0,11518396.048,-21870.0,0.0,-21870.0,816309.9
2011-08-12,10676085.148,0.0,-11685870.0,11494096.048,-24300.0,0.0,-24300.0,818010.9
2011-08-15,10559080.648,0.0,-11795220.0,11384746.048,-109350.0,0.0,-109350.0,825665.4
2011-08-16,10613682.748,0.0,-11744190.0,11435776.048,51030.0,0.0,51030.0,822093.3
2011-08-17,10535679.748,0.0,-11817090.0,11362876.048,-72900.0,0.0,-72900.0,827196.3
2011-08-18,10621483.048,0.0,-11736900.0,11443066.048,80190.0,0.0,80190.0,821583.0
2011-08-19,10663084.648,0.0,-11698020.0,11481946.048,38880.0,0.0,38880.0,818861.4
2011-08-22,10657884.448,0.0,-11702880.0,11477086.048,-4860.0,0.0,-4860.0,819201.6
2011-08-23,10644883.948,0.0,-11715030.0,11464936.048,-12150.0,0.0,-12150.0,820052.1
2011-08-24,10642283.848,0.0,-11717460.0,11462506.048,-2430.0,0.0,-2430.0,820222.2
2011-08-25,10657884.448,0.0,-11702880.0,11477086.048,14580.0,0.0,14580.0,819201.6
2011-08-26,10699486.048,0.0,-11664000.0,11515966.048,38880.0,0.0,38880.0,816480.0
2011-08-29,10782689.248,0.0,-11586240.0,11593726.048,77760.0,0.0,77760.0,811036.8
2011-08-30,10673485.048,0.0,-11688300.0,11491666.048,-102060.0,0.0,-102060.0,818181.0
2011-08-31,10634455.098,2314.628,11401160.0,11432536.298,-51030.0,-5785.122,-59129.75,798081.2
2011-09-01,10630065.498,0.0,11396440.0,11427816.298,-4720.0,0.0,-4720.0,797750.8
2011-09-02,10636649.898,0.0,11403520.0,11434896.298,7080.0,0.0,7080.0,798246.4
2011-09-05,10558487.264,2265.034,-11328000.0,11351447.264,-75520.0,-5664.0,-83449.034,792960.0
2011-09-06,10573638.464,0.0,-11313840.0,11365607.264,14160.0,0.0,14160.0,791968.8
2011-09-07,10494174.572,2268.317,11290500.0,11284509.572,-73160.0,-5669.375,-81097.692,790335.0
2011-09-08,10441810.329,2242.44,-11190990.0,11225179.629,-51480.0,-5607.503,-59329.943,783369.3
2011-09-09,10471727.529,0.0,-11163030.0,11253139.629,27960.0,0.0,27960.0,781412.1
2011-09-13,10491672.329,0.0,-11144390.0,11271779.629,18640.0,0.0,18640.0,780107.3
2011-09-14,10549013.629,0.0,-11090800.0,11325369.629,53590.0,0.0,53590.0,776356.0
2011-09-15,10588903.229,0.0,-11053520.0,11362649.629,37280.0,0.0,37280.0,773746.4
2011-09-16,10618820.429,0.0,-11025560.0,11390609.629,27960.0,0.0,27960.0,771789.2
2011-09-19,10893061.429,0.0,-10769260.0,11646909.629,256300.0,0.0,256300.0,753848.2
2011-09-20,10920485.529,0.0,-10743630.0,11672539.629,25630.0,0.0,25630.0,752054.1
2011-09-21,10865637.329,0.0,-10794890.0,11621279.629,-51260.0,0.0,-51260.0,755642.3
2011-09-22,11027688.829,0.0,-10643440.0,11772729.629,151450.0,0.0,151450.0,745040.8
2011-09-23,11162316.229,0.0,-10517620.0,11898549.629,125820.0,0.0,125820.0,736233.4
2011-09-26,11451515.829,0.0,-10247340.0,12168829.629,270280.0,0.0,270280.0,717313.8
2011-09-27,12048702.026,1036.643,0.0,12048702.026,-116500.0,-2590.96,-120127.603,0.0
2011-09-28,12048702.026,0.0,0.0,12048702.026,0.0,0.0,0.0,0.0
2011-09-29,11202082.287,1203.139,-12034400.0,12044490.287,0.0,-3008.6,-4211.739,842408.0
2011-09-30,11079246.287,0.0,-12149200.0,11929690.287,-114800.0,0.0,-114800.0,850444.0
2011-10-10,11145158.287,0.0,-12087600.0,11991290.287,61600.0,0.0,61600.0,846132.0
2011-10-11,11130178.287,0.0,-12101600.0,11977290.287,-14000.0,0.0,-14000.0,847112.0
2011-10-12,11046290.287,0.0,-12180000.0,11898890.287,-78400.0,0.0,-78400.0,852600.0
2011-10-13,11142162.287,0.0,-12090400.0,11988490.287,89600.0,0.0,89600.0,846328.0
2011-10-14,11154146.287,0.0,-12079200.0,11999690.287,11200.0,0.0,11200.0,845544.0
2011-10-17,11561602.287,0.0,-11698400.0,12380490.287,380800.0,0.0,380800.0,818888.0
2011-10-18,11828246.287,0.0,-11449200.0,12629690.287,249200.0,0.0,249200.0,801444.0
2011-10-19,11954078.287,0.0,-11331600.0,12747290.287,117600.0,0.0,117600.0,793212.0
2011-10-20,12328578.287,0.0,-10981600.0,13097290.287,350000.0,0.0,350000.0,768712.0
2011-10-21,12223718.287,0.0,-11079600.0,12999290.287,-98000.0,0.0,-98000.0,775572.0
2011-10-24,12690105.323,1138.765,0.0,12690105.323,-305200.0,-2846.2,-309184.965,0.0
2011-10-25,12690105.323,0.0,0.0,12690105.323,0.0,0.0,0.0,0.0
2011-10-26,11797894.579,1267.929,-12682460.0,12685666.779,0.0,-3170.615,-4438.544,887772.2
2011-10-27,11794534.779,0.0,-12685600.0,12682526.779,-3140.0,0.0,-3140.0,887992.0
2011-10-28,12417375.278,1294.946,0.0,12417375.278,-260620.0,-3236.555,-265151.501,0.0
2011-10-31,12417375.278,0.0,0.0,12417375.278,0.0,0.0,0.0,0.0
2011-11-01,11544451.683,1240.52,-12408300.0,12413032.683,0.0,-3102.075,-4342.595,868581.0
2011-11-02,11511709.683,0.0,-12438900.0,12382432.683,-30600.0,0.0,-30600.0,870723.0
2011-11-03,11558558.433,2465.445,-12258360.0,12416643.633,42840.0,-6163.605,34210.95,858085.2
2011-11-04,12060329.727,1261.341,0.0,12060329.727,-351900.0,-3152.565,-356313.906,0.0
2011-11-07,12060329.727,0.0,0.0,12060329.727,0.0,0.0,0.0,0.0
2011-11-08,11212590.117,1205.332,12050310.0,12056111.817,0.0,-3012.577,-4217.91,843521.7
2011-11-09,11266716.117,0.0,12108510.0,12114311.817,58200.0,0.0,58200.0,847595.7
2011-11-10,11787177.186,1178.255,0.0,11787177.186,-323010.0,-2946.375,-327134.63,0.0
2011-11-11,11787177.186,0.0,0.0,11787177.186,0.0,0.0,0.0,0.0
2011-11-14,10959080.711,1177.403,11771090.0,11783057.011,0.0,-2942.772,-4120.176,823976.3
2011-11-15,10875455.111,0.0,11681170.0,11693137.011,-89920.0,0.0,-89920.0,817681.9
2011-11-16,10815349.211,0.0,11616540.0,11628507.011,-64630.0,0.0,-64630.0,813157.8
2011-11-17,10930334.411,0.0,11740180.0,11752147.011,123640.0,0.0,123640.0,821812.6
2011-11-18,10867615.211,0.0,11672740.0,11684707.011,-67440.0,0.0,-67440.0,817091.8
2011-11-21,11489608.717,1147.879,0.0,11489608.717,-191080.0,-2870.415,-195098.294,0.0
2011-11-22,11489608.717,0.0,0.0,11489608.717,0.0,0.0,0.0,0.0
2011-11-23,10682641.037,1146.789,-11470760.0,11485594.237,0.0,-2867.69,-4014.479,802953.2
2011-11-24,10579321.837,0.0,-11567320.0,11389034.237,-96560.0,0.0,-96560.0,809712.4
2011-11-25,10664408.237,0.0,-11487800.0,11468554.237,79520.0,0.0,79520.0,804146.0
2011-11-28,10545895.037,0.0,-11598560.0,11357794.237,-110760.0,0.0,-110760.0,811899.2
2011-11-29,11237253.695,1171.793,0.0,11237253.695,-116440.0,-2928.75,-120540.543,0.0
2011-11-30,11237253.695,0.0,0.0,11237253.695,0.0,0.0,0.0,0.0
2011-12-01,10447359.393,1123.087,11228060.0,11233323.593,0.0,-2807.015,-3930.102,785964.2
2011-12-02,10419840.693,0.0,11198470.0,11203733.593,-29590.0,0.0,-29590.0,783892.9
2011-12-05,10422342.393,0.0,11201160.0,11206423.593,2690.0,0.0,2690.0,784081.2
2011-12-06,10412335.593,0.0,11190400.0,11195663.593,-10760.0,0.0,-10760.0,783328.0
2011-12-07,10467372.993,0.0,11249580.0,11254843.593,59180.0,0.0,59180.0,787470.6
2011-12-08,10452362.793,0.0,11233440.0,11238703.593,-16140.0,0.0,-16140.0,786340.8
2011-12-09,10434850.893,0.0,11214610.0,11219873.593,-18830.0,0.0,-18830.0,785022.7
2011-12-12,10432349.193,0.0,11211920.0,11217183.593,-2690.0,0.0,-2690.0,784834.4
2011-12-13,10389820.293,0.0,11166190.0,11171453.593,-45730.0,0.0,-45730.0,781633.3
2011-12-14,10394823.693,0.0,11171570.0,11176833.593,5380.0,0.0,5380.0,782009.9
2011-12-15,10314509.456,2218.157,-11093560.0,11091058.656,-78010.0,-5546.78,-85774.937,776549.2
2011-12-16,10912264.43,1127.123,0.0,10912264.43,-174850.0,-2817.103,-178794.225,0.0
2011-12-19,10912264.43,0.0,0.0,10912264.43,0.0,0.0,0.0,0.0
2011-12-20,10145861.409,1089.686,10894140.0,10908451.209,0.0,-2723.535,-3813.221,762589.8
2011-12-21,10162852.509,0.0,10912410.0,10926721.209,18270.0,0.0,18270.0,763868.7
2011-12-22,10223535.009,0.0,10977660.0,10991971.209,65250.0,0.0,65250.0,768436.2
2011-12-23,10272081.009,0.0,11029860.0,11044171.209,52200.0,0.0,52200.0,772090.2
2011-12-26,10272081.009,0.0,11029860.0,11044171.209,0.0,0.0,0.0,772090.2
2011-12-27,10293926.709,0.0,11053350.0,11067661.209,23490.0,0.0,23490.0,773734.5
2011-12-28,10296354.009,0.0,11055960.0,11070271.209,2610.0,0.0,2610.0,773917.2
2011-12-29,10211398.509,0.0,10964610.0,10978921.209,-91350.0,0.0,-91350.0,767522.7
2011-12-30,10233244.209,0.0,10988100.0,11002411.209,23490.0,0.0,23490.0,769167.0
2012-01-04,10865502.234,1085.228,0.0,10865502.234,-133110.0,-2713.747,-136908.975,0.0
2012-01-05,10865502.234,0.0,0.0,10865502.234,0.0,0.0,0.0,0.0
2012-01-06,10103915.375,1082.839,10825680.0,10861712.975,0.0,-2706.42,-3789.259,757797.6
2012-01-09,10069964.405,2158.92,-10797300.0,10825775.405,-28380.0,-5398.65,-35937.57,755811.0
2012-01-10,9988429.332,2162.836,10748250.0,10740806.832,-77400.0,-5405.737,-84968.573,752377.5
2012-01-11,10009772.832,0.0,10771200.0,10763756.832,22950.0,0.0,22950.0,753984.0
2012-01-12,10007401.332,0.0,10768650.0,10761206.832,-2550.0,0.0,-2550.0,753805.5
2012-01-13,10021630.332,0.0,10783950.0,10776506.832,15300.0,0.0,15300.0,754876.5
2012-01-16,10047716.832,0.0,10812000.0,10804556.832,28050.0,0.0,28050.0,756840.0
2012-01-17,10178149.332,0.0,10952250.0,10944806.832,140250.0,0.0,140250.0,766657.5
2012-01-18,10192378.332,0.0,10967550.0,10960106.832,15300.0,0.0,15300.0,767728.5
2012-01-19,10213721.832,0.0,10990500.0,10983056.832,22950.0,0.0,22950.0,769335.0
2012-01-20,10244551.332,0.0,11023650.0,11016206.832,33150.0,0.0,33150.0,771655.5
2012-01-30,10237436.832,0.0,11016000.0,11008556.832,-7650.0,0.0,-7650.0,771120.0
2012-01-31,10182892.332,0.0,10957350.0,10949906.832,-58650.0,0.0,-58650.0,767014.5
2012-02-01,10154434.332,0.0,10926750.0,10919306.832,-30600.0,0.0,-30600.0,764872.5
2012-02-02,10232693.832,0.0,11010900.0,11003456.832,84150.0,0.0,84150.0,770763.0
2012-02-03,10265894.832,0.0,11046600.0,11039156.832,35700.0,0.0,35700.0,773262.0
2012-02-06,10261151.832,0.0,11041500.0,11034056.832,-5100.0,0.0,-5100.0,772905.0
2012-02-07,10887442.559,1089.598,0.0,10887442.559,-142800.0,-2724.675,-146614.273,0.0
2012-02-08,10887442.559,0.0,0.0,10887442.559,0.0,0.0,0.0,0.0
2012-02-09,10122638.594,1087.413,10871410.0,10883637.294,0.0,-2717.852,-3805.265,760998.7
2012-02-10,10096756.694,0.0,10843580.0,10855807.294,-27830.0,0.0,-27830.0,759050.6
2012-02-13,10030388.502,2155.527,-10780330.0,10785011.602,-63250.0,-5390.165,-70795.692,754623.1
2012-02-14,10054752.402,0.0,-10757560.0,10807781.602,22770.0,0.0,22770.0,753029.2
2012-02-15,10225299.702,0.0,-10598170.0,10967171.602,159390.0,0.0,159390.0,741871.9
2012-02-16,10279441.702,0.0,-10547570.0,11017771.602,50600.0,0.0,50600.0,738329.9
2012-02-17,10311926.902,0.0,-10517210.0,11048131.602,30360.0,0.0,30360.0,736204.7
2012-02-20,10255077.802,0.0,-10570340.0,10995001.602,-53130.0,0.0,-53130.0,739923.8
2012-02-21,10864757.441,1069.951,0.0,10864757.441,-126500.0,-2674.21,-130244.161,0.0
2012-02-22,10864757.441,0.0,0.0,10864757.441,0.0,0.0,0.0,0.0
2012-02-23,10101690.96,1084.401,-10846720.0,10860961.36,0.0,-2711.68,-3796.081,759270.4
2012-02-24,10109908.56,0.0,-10839040.0,10868641.36,7680.0,0.0,7680.0,758732.8
2012-02-27,10752167.998,1095.442,0.0,10752167.998,-112640.0,-2737.92,-116473.362,0.0
2012-02-28,10752167.998,0.0,0.0,10752167.998,0.0,0.0,0.0,0.0
2012-02-29,9995905.229,1075.269,10750000.0,10748405.229,0.0,-2687.5,-3762.769,752500.0
2012-03-01,9942430.229,0.0,10692500.0,10690905.229,-57500.0,0.0,-57500.0,748475.0
2012-03-02,9963564.854,2147.251,10747500.0,10715889.854,32500.0,-5368.125,24984.624,752325.0
2012-03-05,9889164.854,0.0,10667500.0,10635889.854,-80000.0,0.0,-80000.0,746725.0
2012-03-06,9891489.854,0.0,10670000.0,10638389.854,2500.0,0.0,2500.0,746900.0
2012-03-07,9856614.854,0.0,10632500.0,10600889.854,-37500.0,0.0,-37500.0,744275.0
2012-03-08,9921714.854,0.0,10702500.0,10670889.854,70000.0,0.0,70000.0,749175.0
2012-03-09,10010064.854,0.0,10797500.0,10765889.854,95000.0,0.0,95000.0,755825.0
2012-03-12,10047264.854,0.0,10837500.0,10805889.854,40000.0,0.0,40000.0,758625.0
2012-03-13,10061214.854,0.0,10852500.0,10820889.854,15000.0,0.0,15000.0,759675.0
2012-03-14,10024014.854,0.0,10812500.0,10780889.854,-40000.0,0.0,-40000.0,756875.0
2012-03-15,10051914.854,0.0,10842500.0,10810889.854,30000.0,0.0,30000.0,758975.0
2012-03-16,10047264.854,0.0,10837500.0,10805889.854,-5000.0,0.0,-5000.0,758625.0
2012-03-19,10065864.854,0.0,10857500.0,10825889.854,20000.0,0.0,20000.0,760025.0
2012-03-20,10042614.854,0.0,10832500.0,10800889.854,-25000.0,0.0,-25000.0,758275.0
2012-03-21,10100739.854,0.0,10895000.0,10863389.854,62500.0,0.0,62500.0,762650.0
2012-03-22,10093764.854,0.0,10887500.0,10855889.854,-7500.0,0.0,-7500.0,762125.0
2012-03-23,10075164.854,0.0,10867500.0,10835889.854,-20000.0,0.0,-20000.0,760725.0
2012-03-26,10091439.854,0.0,10885000.0,10853389.854,17500.0,0.0,17500.0,761950.0
2012-03-27,10121664.854,0.0,10917500.0,10885889.854,32500.0,0.0,32500.0,764225.0
2012-03-28,10070514.854,0.0,10862500.0,10830889.854,-55000.0,0.0,-55000.0,760375.0
2012-03-29,10007869.513,2155.141,-10756800.0,10760845.513,-62500.0,-5389.2,-70044.341,752976.0
2012-03-30,9997212.313,0.0,-10766760.0,10750885.513,-9960.0,0.0,-9960.0,753673.2
2012-04-05,9921945.909,2151.414,10667300.0,10668656.909,-74700.0,-5377.19,-82228.604,746711.0
2012-04-06,9992579.409,0.0,10743250.0,10744606.909,75950.0,0.0,75950.0,752027.5
2012-04-09,9978908.409,0.0,10728550.0,10729906.909,-14700.0,0.0,-14700.0,750998.5
2012-04-10,9990300.909,0.0,10740800.0,10742156.909,12250.0,0.0,12250.0,751856.0
2012-04-11,9974351.409,0.0,10723650.0,10725006.909,-17150.0,0.0,-17150.0,750655.5
2012-04-12,10008528.909,0.0,10760400.0,10761756.909,36750.0,0.0,36750.0,753228.0
2012-04-13,9974351.409,0.0,10723650.0,10725006.909,-36750.0,0.0,-36750.0,750655.5
2012-04-16,10603695.057,1060.34,0.0,10603695.057,-117600.0,-2651.513,-121311.852,0.0
2012-04-17,10603695.057,0.0,0.0,10603695.057,0.0,0.0,0.0,0.0
2012-04-18,9858373.654,1059.183,-10594480.0,10599987.254,0.0,-2648.62,-3707.803,741613.6
2012-04-19,9928865.254,0.0,-10528600.0,10665867.254,65880.0,0.0,65880.0,737002.0
2012-04-20,9934086.854,0.0,-10523720.0,10670747.254,4880.0,0.0,4880.0,736660.4
2012-04-23,10017632.454,0.0,-10445640.0,10748827.254,78080.0,0.0,78080.0,731194.8
2012-04-24,10046351.254,0.0,-10418800.0,10775667.254,26840.0,0.0,26840.0,729316.0
2012-04-25,10035908.054,0.0,-10428560.0,10765907.254,-9760.0,0.0,-9760.0,729999.2
2012-04-26,9994135.254,0.0,-10467600.0,10726867.254,-39040.0,0.0,-39040.0,732732.0
2012-04-27,10048962.054,0.0,-10416360.0,10778107.254,51240.0,0.0,51240.0,729145.2
2012-05-02,10111621.254,0.0,-10357800.0,10836667.254,58560.0,0.0,58560.0,725046.0
2012-05-03,10127286.054,0.0,-10343160.0,10851307.254,14640.0,0.0,14640.0,724021.2
2012-05-04,10082902.454,0.0,-10384640.0,10809827.254,-41480.0,0.0,-41480.0,726924.8
2012-05-07,10174280.454,0.0,-10299240.0,10895227.254,85400.0,0.0,85400.0,720946.8
2012-05-08,10195166.854,0.0,-10279720.0,10914747.254,19520.0,0.0,19520.0,719580.4
2012-05-09,10265658.454,0.0,-10213840.0,10980627.254,65880.0,0.0,65880.0,714968.8
2012-05-10,10255215.254,0.0,-10223600.0,10970867.254,-9760.0,0.0,-9760.0,715652.0
2012-05-11,10359647.254,0.0,-10126000.0,11068467.254,97600.0,0.0,97600.0,708820.0
2012-05-14,10398809.254,0.0,-10089400.0,11105067.254,36600.0,0.0,36600.0,706258.0
2012-05-15,10516295.254,0.0,-9979600.0,11214867.254,109800.0,0.0,109800.0,698572.0
2012-05-16,10620727.254,0.0,-9882000.0,11312467.254,97600.0,0.0,97600.0,691740.0
2012-05-17,11206492.436,998.698,0.0,11206492.436,-102480.0,-2496.12,-105974.818,0.0
2012-05-18,11206492.436,0.0,0.0,11206492.436,0.0,0.0,0.0,0.0
2012-05-21,10420985.72,1116.291,-11165700.0,11202584.72,0.0,-2791.425,-3907.716,781599.0
2012-05-22,10467723.32,0.0,-11122020.0,11246264.72,43680.0,0.0,43680.0,778541.4
2012-05-23,10628383.82,0.0,-10971870.0,11396414.72,150150.0,0.0,150150.0,768030.9
2012-05-24,10607936.12,0.0,-10990980.0,11377304.72,-19110.0,0.0,-19110.0,769368.6
2012-05-25,10575804.02,0.0,-11021010.0,11347274.72,-30030.0,0.0,-30030.0,771470.7
2012-05-28,11201407.402,1116.576,0.0,11201407.402,-141960.0,-2790.743,-145867.319,0.0
2012-05-29,11201407.402,0.0,0.0,11201407.402,0.0,0.0,0.0,0.0
2012-05-30,10413980.131,1119.02,-11193000.0,11197490.131,0.0,-2798.25,-3917.27,783510.0
2012-05-31,10405216.831,0.0,-11201190.0,11189300.131,-8190.0,0.0,-8190.0,784083.3
2012-06-01,10428585.631,0.0,-11179350.0,11211140.131,21840.0,0.0,21840.0,782554.5
2012-06-04,10609693.831,0.0,-11010090.0,11380400.131,169260.0,0.0,169260.0,770706.3
2012-06-05,11237267.591,1115.211,0.0,11237267.591,-139230.0,-2787.33,-143132.541,0.0
2012-06-06,11237267.591,0.0,0.0,11237267.591,0.0,0.0,0.0,0.0
2012-06-07,10449455.65,1120.126,11198460.0,11233347.85,0.0,-2799.615,-3919.741,783892.2
2012-06-08,10464689.05,0.0,11214840.0,11249727.85,16380.0,0.0,16380.0,785038.8
2012-06-11,10502772.55,0.0,11255790.0,11290677.85,40950.0,0.0,40950.0,787905.3
2012-06-12,10444377.85,0.0,11193000.0,11227887.85,-62790.0,0.0,-62790.0,783510.0
2012-06-13,10449455.65,0.0,11198460.0,11233347.85,5460.0,0.0,5460.0,783892.2
2012-06-14,10469766.85,0.0,11220300.0,11255187.85,21840.0,0.0,21840.0,785421.0
2012-06-15,10500233.65,0.0,11253060.0,11287947.85,32760.0,0.0,32760.0,787714.2
2012-06-18,10518005.95,0.0,11272170.0,11307057.85,19110.0,0.0,19110.0,789051.9
2012-06-19,10510389.25,0.0,11263980.0,11298867.85,-8190.0,0.0,-8190.0,788478.6
2012-06-20,10553550.55,0.0,11310390.0,11345277.85,46410.0,0.0,46410.0,791727.3
2012-06-21,10490078.05,0.0,11242140.0,11277027.85,-68250.0,0.0,-68250.0,786949.8
2012-06-25,10462150.15,0.0,11212110.0,11246997.85,-30030.0,0.0,-30030.0,784847.7
2012-06-26,10375655.57,2224.94,-11127480.0,11154579.17,-84630.0,-5563.74,-92418.68,778923.6
2012-06-27,10413629.87,0.0,-11091990.0,11190069.17,35490.0,0.0,35490.0,776439.3
2012-06-28,10349365.67,0.0,-11152050.0,11130009.17,-60060.0,0.0,-60060.0,780643.5
2012-06-29,10399024.37,0.0,-11105640.0,11176419.17,46410.0,0.0,46410.0,777394.8
2012-07-02,10469130.77,0.0,-11040120.0,11241939.17,65520.0,0.0,65520.0,772808.4
2012-07-03,10369813.37,0.0,-11132940.0,11149119.17,-92820.0,0.0,-92820.0,779305.8
2012-07-04,10337681.27,0.0,-11162970.0,11119089.17,-30030.0,0.0,-30030.0,781407.9
2012-07-05,10323075.77,0.0,-11176620.0,11105439.17,-13650.0,0.0,-13650.0,782363.4
2012-07-06,10337681.27,0.0,-11162970.0,11119089.17,13650.0,0.0,13650.0,781407.9
2012-07-09,10451604.17,0.0,-11056500.0,11225559.17,106470.0,0.0,106470.0,773955.0
2012-07-10,10612264.67,0.0,-10906350.0,11375709.17,150150.0,0.0,150150.0,763444.5
2012-07-11,10623949.07,0.0,-10895430.0,11386629.17,10920.0,0.0,10920.0,762680.1
2012-07-12,10646535.994,2157.797,-10698870.0,11395456.894,16380.0,-5394.48,8827.723,748920.9
2012-07-13,10582271.794,0.0,-10758930.0,11335396.894,-60060.0,0.0,-60060.0,753125.1
2012-07-16,10734168.994,0.0,-10616970.0,11477356.894,141960.0,0.0,141960.0,743187.9
2012-07-17,10815959.794,0.0,-10540530.0,11553796.894,76440.0,0.0,76440.0,737837.1
2012-07-18,10807196.494,0.0,-10548720.0,11545606.894,-8190.0,0.0,-8190.0,738410.4
2012-07-19,10921119.394,0.0,-10442250.0,11652076.894,106470.0,0.0,106470.0,730957.5
2012-07-20,11140201.894,0.0,-10237500.0,11856826.894,204750.0,0.0,204750.0,716625.0
2012-07-23,11303783.494,0.0,-10084620.0,12009706.894,152880.0,0.0,152880.0,705923.4
2012-07-24,11259966.994,0.0,-10125570.0,11968756.894,-40950.0,0.0,-40950.0,708789.9
2012-07-25,11277493.594,0.0,-10109190.0,11985136.894,16380.0,0.0,16380.0,707643.3
2012-07-26,11230755.994,0.0,-10152870.0,11941456.894,-43680.0,0.0,-43680.0,710700.9
2012-07-27,11820472.046,1027.283,0.0,11820472.046,-117390.0,-2567.565,-120984.848,0.0
2012-07-30,11820472.046,0.0,0.0,11820472.046,0.0,0.0,0.0,0.0
2012-07-31,10989894.915,1180.341,-11806360.0,11816340.115,0.0,-2951.59,-4131.931,826445.2
2012-08-01,11220982.815,0.0,-11590390.0,12032310.115,215970.0,0.0,215970.0,811327.3
2012-08-02,11331503.115,0.0,-11487100.0,12135600.115,103290.0,0.0,103290.0,804097.0
2012-08-03,11324804.915,0.0,-11493360.0,12129340.115,-6260.0,0.0,-6260.0,804535.2
2012-08-06,11291313.915,0.0,-11524660.0,12098040.115,-31300.0,0.0,-31300.0,806726.2
2012-08-07,11274568.415,0.0,-11540310.0,12082390.115,-15650.0,0.0,-15650.0,807821.7
2012-08-08,11341550.415,0.0,-11477710.0,12144990.115,62600.0,0.0,62600.0,803439.7
2012-08-09,11261172.015,0.0,-11552830.0,12069870.115,-75120.0,0.0,-75120.0,808698.1
2012-08-10,11160699.015,0.0,-11646730.0,11975970.115,-93900.0,0.0,-93900.0,815271.1
2012-08-13,11287964.815,0.0,-11527790.0,12094910.115,118940.0,0.0,118940.0,806945.3
2012-08-14,11344899.515,0.0,-11474580.0,12148120.115,53210.0,0.0,53210.0,803220.6
2012-08-15,11334852.215,0.0,-11483970.0,12138730.115,-9390.0,0.0,-9390.0,803877.9
2012-08-16,11368343.215,0.0,-11452670.0,12170030.115,31300.0,0.0,31300.0,801686.9
2012-08-17,11478863.515,0.0,-11349380.0,12273320.115,103290.0,0.0,103290.0,794456.6
